관리_건축물대장_PK,대지_면적,연면적,주_용도_코드_명,기타_용도,대지_위치,도로명_대지_위치,시군구명,번지
10891123590,230.0,442.95,단독주택,다가구주택 및 근린생활시설,경기도 성남시 분당구 야탑동 320-14번지,경기도 성남시 분당구 야탑로139번길 6-3 (야탑동),경기도 성남시 분당구 야탑동,3**
10891123591,230.9,440.9,단독주택,다가구주택 및 근린생활시설,경기도 성남시 분당구 정자동 48-4번지,경기도 성남시 분당구 내정로129번길 5 (정자동),경기도 성남시 분당구 정자동,4*
10891123592,226.5,444.84,단독주택,다가구주택 및 근린생활시설,경기도 성남시 분당구 정자동 47-2번지,경기도 성남시 분당구 내정로129번길 10-1 (정자동),경기도 성남시 분당구 정자동,4*
10891123593,202.1,400.5,단독주택,다가구 단독주택,경기도 성남시 분당구 정자동 248-6번지,경기도 성남시 분당구 불곡북로35번길 1 (정자동),경기도 성남시 분당구 정자동,2**
10891123594,860.5,3974.26,제1종근린생활시설,근린생활시설,경기도 성남시 분당구 정자동 126-1번지,경기도 성남시 분당구 정자로 78 (정자동),경기도 성남시 분당구 정자동,1**
10891123595,592.0,660.0,제2종근린생활시설,제2종근린생활시설,경기도 성남시 분당구 동원동 38-2번지,경기도 성남시 분당구 대왕판교로 18 (동원동),경기도 성남시 분당구 동원동,3*
10891123596,510.0,486.72,단독주택,"단독주택(3가구), 제2종근린생활시설",경기도 성남시 분당구 율동 286-1번지,경기도 성남시 분당구 새마을로177번길 13 (율동),경기도 성남시 분당구 율동,2**
10891123598,551.9,414.97,단독주택,단독주택(1가구),경기도 성남시 분당구 구미동 266-1번지,경기도 성남시 분당구 구미로192번길 38 (구미동),경기도 성남시 분당구 구미동,2**
10891123600,234.8,466.4,단독주택,단독주택,경기도 성남시 분당구 야탑동 376-12번지,경기도 성남시 분당구 장미로92번길 4-2 (야탑동),경기도 성남시 분당구 야탑동,3**
10891123601,1597.0,998.2,제2종근린생활시설,"제1종근린생활시설,의료시설",경기도 성남시 분당구 궁내동 210-6번지,경기도 성남시 분당구 대왕판교로 282 (궁내동),경기도 성남시 분당구 궁내동,2**
10891123602,655.0,371.68,단독주택,단독주택,경기도 성남시 분당구 석운동 60-27번지,경기도 성남시 분당구 석운로143번길 10 (석운동),경기도 성남시 분당구 석운동,6*
10891123603,231.3,457.96,단독주택,단독주택(다가구3세대),경기도 성남시 분당구 분당동 122-7번지,경기도 성남시 분당구 서현로494번길 14-3 (분당동),경기도 성남시 분당구 분당동,1**
10891123604,313.9,307.38,노유자시설,노유자시설(경로당),경기도 성남시 분당구 구미동 138번지,경기도 성남시 분당구 금곡로23번길 15-5 (구미동),경기도 성남시 분당구 구미동,1**
10891123605,231.2,456.37,단독주택,다가구용단독주택(3가구),경기도 성남시 분당구 야탑동 285-5번지,경기도 성남시 분당구 매화로56번길 22 (야탑동),경기도 성남시 분당구 야탑동,2**
10891123606,228.1,438.03,단독주택,단독주택(다가구주택),경기도 성남시 분당구 분당동 103-11번지,경기도 성남시 분당구 서현로429번길 12-10 (분당동),경기도 성남시 분당구 분당동,1**
10891123607,194.7,386.88,단독주택,다가구주택(3가구),경기도 성남시 분당구 분당동 152-8번지,경기도 성남시 분당구 분당로343번길 5 (분당동),경기도 성남시 분당구 분당동,1**
10891123609,989.9,1286.42,종교시설,종교시설,경기도 성남시 분당구 서현동 315-1번지,경기도 성남시 분당구 분당로263번길 59 (서현동),경기도 성남시 분당구 서현동,3**
10891123611,251.8,499.68,단독주택,다가구주택(13가구),경기도 성남시 분당구 분당동 183-12번지,경기도 성남시 분당구 선지봉로 20 (분당동),경기도 성남시 분당구 분당동,1**
10891123612,184.8,364.5,단독주택,다가구 주택 (3가구),경기도 성남시 분당구 분당동 105-13번지,경기도 성남시 분당구 서현로429번길 18-1 (분당동),경기도 성남시 분당구 분당동,1**
10891123613,741.1,3236.97,제2종근린생활시설,"제2종근린생활시설,교육연구시설",경기도 성남시 분당구 수내동 7-4번지,경기도 성남시 분당구 황새울로258번길 28 (수내동),경기도 성남시 분당구 수내동,*
10891123614,188.6,357.36,단독주택,다가구주택,경기도 성남시 분당구 수내동 116-10번지,경기도 성남시 분당구 발이봉북로35번길 6-22 (수내동),경기도 성남시 분당구 수내동,1**
10891123615,305.9,593.44,단독주택,다가구주택(11가구),경기도 성남시 분당구 야탑동 276-3번지,경기도 성남시 분당구 벌말로49번길 5 (야탑동),경기도 성남시 분당구 야탑동,2**
10891123616,766.2,4982.21,숙박시설,숙박시설,경기도 성남시 분당구 서현동 274-1번지,경기도 성남시 분당구 황새울로319번길 9 (서현동),경기도 성남시 분당구 서현동,2**
10891123617,232.2,436.8,단독주택,근린생활시설및다가구주택,경기도 성남시 분당구 수내동 106-4번지,경기도 성남시 분당구 발이봉남로25번길 7-1 (수내동),경기도 성남시 분당구 수내동,1**
10891123618,3644.0,5720.54,자동차관련시설,지하주차장,경기도 성남시 분당구 야탑동 364-2번지,경기도 성남시 분당구 성남대로 920 (야탑동),경기도 성남시 분당구 야탑동,3**
10891123619,0.0,48.28,단독주택,주택,경기도 성남시 분당구 동원동 102-5번지,경기도 성남시 분당구 동원로 24 (동원동),경기도 성남시 분당구 동원동,1**
10891123620,904.0,676.0,제1종근린생활시설,제1종근린생활시설,경기도 성남시 분당구 이매동 43-3번지,경기도 성남시 분당구 방아로 82 (이매동),경기도 성남시 분당구 이매동,4*
10891123621,0.0,66.74,단독주택,주택,경기도 성남시 분당구 궁내동 282번지,,경기도 성남시 분당구 궁내동,2**
10891123622,208.0,378.06,단독주택,다가구주택및근린생활시설,경기도 성남시 분당구 분당동 167-1번지,경기도 성남시 분당구 분당로311번길 10 (분당동),경기도 성남시 분당구 분당동,1**
10891123623,355.7,709.44,단독주택,"단독주택(10), 제2종근린생활시설",경기도 성남시 분당구 분당동 149-7번지,경기도 성남시 분당구 분당로343번길 6-8 (분당동),경기도 성남시 분당구 분당동,1**
10891123624,230.3,370.91,단독주택,다가구주택,경기도 성남시 분당구 야탑동 379-15번지,경기도 성남시 분당구 장미로100번길 15-25 (야탑동),경기도 성남시 분당구 야탑동,3**
10891123625,209.7,400.59,단독주택,다가구주택(3가구),경기도 성남시 분당구 수내동 102-11번지,경기도 성남시 분당구 발이봉남로16번길 8-1 (수내동),경기도 성남시 분당구 수내동,1**
10891123626,172.9,322.24,단독주택,다가구주택및 근린생활시설,경기도 성남시 분당구 정자동 137-4번지,경기도 성남시 분당구 내정로7번길 7 (정자동),경기도 성남시 분당구 정자동,1**
10891123627,223.4,432.42,단독주택,단독주택(11가구),경기도 성남시 분당구 야탑동 317-2번지,경기도 성남시 분당구 벌말로29번길 17 (야탑동),경기도 성남시 분당구 야탑동,3**
10891123628,628.0,538.47,단독주택,다가구주택(16가구),경기도 성남시 분당구 야탑동 479-5번지,경기도 성남시 분당구 판교로552번길 18 (야탑동),경기도 성남시 분당구 야탑동,4**
10891123629,190.2,380.0,단독주택,단독주택(11가구),경기도 성남시 분당구 수내동 93-1번지,경기도 성남시 분당구 발이봉남로 13 (수내동),경기도 성남시 분당구 수내동,9*
10891123630,817.0,180.0,제1종근린생활시설,제1종근린생활시설,경기도 성남시 분당구 금곡동 354-6번지,경기도 성남시 분당구 대왕판교로 123 (금곡동),경기도 성남시 분당구 금곡동,3**
10891123631,206.8,411.02,단독주택,다가구주택,경기도 성남시 분당구 정자동 227-2번지,경기도 성남시 분당구 불곡남로4번길 3-4 (정자동),경기도 성남시 분당구 정자동,2**
10891123632,204.6,408.8,단독주택,다가구주택(7가구),경기도 성남시 분당구 정자동 238-11번지,경기도 성남시 분당구 불곡로21번길 3-1 (정자동),경기도 성남시 분당구 정자동,2**
10891123633,189.6,371.2,단독주택,주택,경기도 성남시 분당구 분당동 131-3번지,경기도 성남시 분당구 분당로381번길 6-6 (분당동),경기도 성남시 분당구 분당동,1**
10891123634,0.0,32.0,제2종근린생활시설,관리사무실,경기도 성남시 분당구 대장동 570번지,,경기도 성남시 분당구 대장동,5**
10891123635,229.1,423.53,제1종근린생활시설,다가구주택및근린생활시설,경기도 성남시 분당구 구미동 36-1번지,경기도 성남시 분당구 미금일로86번길 28 (구미동),경기도 성남시 분당구 구미동,3*
10891123636,226.5,419.39,단독주택,근.생+다가구용단독주택,경기도 성남시 분당구 서현동 335-3번지,경기도 성남시 분당구 불정로 424 (서현동),경기도 성남시 분당구 서현동,3**
10891123637,231.8,442.95,단독주택,다가구주택외1,경기도 성남시 분당구 야탑동 287-2번지,경기도 성남시 분당구 장미로122번길 3-4 (야탑동),경기도 성남시 분당구 야탑동,2**
10891123638,232.4,440.84,단독주택,다가구주택및근린생활시설,경기도 성남시 분당구 구미동 57-4번지,경기도 성남시 분당구 미금일로74번길 7 (구미동),경기도 성남시 분당구 구미동,5*
10891123639,231.0,446.16,단독주택,다가구주택및근린생활시설,경기도 성남시 분당구 야탑동 369-1번지,경기도 성남시 분당구 야탑로111번길 5-10 (야탑동),경기도 성남시 분당구 야탑동,3**
10891123641,578.0,327.18,단독주택,단독주택,경기도 성남시 분당구 이매동 9-14번지,경기도 성남시 분당구 방아로23번길 24 (이매동),경기도 성남시 분당구 이매동,*
10891123643,4347.6,25803.78,문화및집회시설,문화및집회시설,경기도 성남시 분당구 서현동 259-1번지,경기도 성남시 분당구 황새울로311번길 37 (서현동),경기도 성남시 분당구 서현동,2**
10891123644,2268.0,1938.765,문화및집회시설,"문화및집회시설, 제1종근린생활시설",경기도 성남시 분당구 야탑동 599-1번지,경기도 성남시 분당구 판교로552번길 6 (야탑동),경기도 성남시 분당구 야탑동,5**
10891123645,1592.3,4763.16,업무시설,업무시설,경기도 성남시 분당구 금곡동 207번지,경기도 성남시 분당구 정자일로 23 (금곡동),경기도 성남시 분당구 금곡동,2**
10891123646,232.0,462.36,단독주택,다가구주택및근린생활시설,경기도 성남시 분당구 구미동 47-4번지,경기도 성남시 분당구 미금일로74번길 14 (구미동),경기도 성남시 분당구 구미동,4*
10891123647,214.7,427.96,단독주택,다가구주택(3)및 근린생활시설,경기도 성남시 분당구 수내동 89-1번지,경기도 성남시 분당구 발이봉로3번길 2 (수내동),경기도 성남시 분당구 수내동,8*
10891123648,186.6,363.84,단독주택,다가구주택및근린생활시설,경기도 성남시 분당구 정자동 223-7번지,경기도 성남시 분당구 불곡남로 9 (정자동),경기도 성남시 분당구 정자동,2**
10891123649,196.6,387.52,단독주택,단독주택(8가구),경기도 성남시 분당구 수내동 91-9번지,경기도 성남시 분당구 발이봉로15번길 7-1 (수내동),경기도 성남시 분당구 수내동,9*
10891123650,479.0,490.8,제2종근린생활시설,"제1종근린생활시설, 제2종근린생활시설",경기도 성남시 분당구 이매동 251-2번지,경기도 성남시 분당구 이매로 80 (이매동),경기도 성남시 분당구 이매동,2**
10891123652,741.0,3958.03,제2종근린생활시설,제2종근린생활시설,경기도 성남시 분당구 수내동 8-4번지,경기도 성남시 분당구 황새울로258번길 10-9 (수내동),경기도 성남시 분당구 수내동,*
10891123653,715.0,696.84,제1종근린생활시설,"제1종근린생활시설(소매점,의원)",경기도 성남시 분당구 이매동 81-15번지,경기도 성남시 분당구 방아로 40 (이매동),경기도 성남시 분당구 이매동,8*
