"계약년월","번호","주택유형","시군구명","번지","도로명","대지면적","연면적","거래금액","건축물대장_PK","건물_도로명_주소","건물_대지_주소","건물_주용도","건물_기타용도","건물_대지면적","건물_연면적","번지매핑건수","도로매핑건수","용도매핑건수","면적매핑건수","매매별일련번호"
"201605",5387,다가구,경기도 성남시 분당구 판교동,"6**",운중로267번길,262.0000,443.0000,195000.0000,"10891100228144",경기도 성남시 분당구 판교공원로1길 18-1 (판교동),경기도 성남시 분당구 판교동 609번지,단독주택,"단독주택(다가구주택),제1종근린생활시설",262.2,372.76,373,373,220,220,114
"201605",5387,다가구,경기도 성남시 분당구 판교동,"6**",운중로267번길,262.0000,443.0000,195000.0000,"10891100228145",경기도 성남시 분당구 판교공원로1길 34 (판교동),경기도 성남시 분당구 판교동 605-1번지,단독주택,"단독주택(다가구주택),제2종근린생활시설",264.2,435.73,373,373,220,220,115
"201605",5387,다가구,경기도 성남시 분당구 판교동,"6**",운중로267번길,262.0000,443.0000,195000.0000,"10891100228399",경기도 성남시 분당구 판교원로299번길 4-3 (판교동),경기도 성남시 분당구 판교동 644-7번지,단독주택,단독주택(다가구주택),237.8,204.6,373,373,220,220,116
"201605",5387,다가구,경기도 성남시 분당구 판교동,"6**",운중로267번길,262.0000,443.0000,195000.0000,"10891100228421",경기도 성남시 분당구 판교원로299번길 4-6 (판교동),경기도 성남시 분당구 판교동 645-3번지,단독주택,단독주택,233.1,331.0,373,373,220,220,117
"201605",5387,다가구,경기도 성남시 분당구 판교동,"6**",운중로267번길,262.0000,443.0000,195000.0000,"10891100228476",경기도 성남시 분당구 판교공원로1길 64 (판교동),경기도 성남시 분당구 판교동 610-5번지,단독주택,"단독주택(다가구주택),제1종근린생활시설",261.1,382.65,373,373,220,220,118
"201605",5387,다가구,경기도 성남시 분당구 판교동,"6**",운중로267번길,262.0000,443.0000,195000.0000,"10891100228658",경기도 성남시 분당구 판교공원로1길 68 (판교동),경기도 성남시 분당구 판교동 610-7번지,단독주택,"단독주택(다가구주택),제2종근린생활시설",261.2,447.23,373,373,220,220,119
"201605",5387,다가구,경기도 성남시 분당구 판교동,"6**",운중로267번길,262.0000,443.0000,195000.0000,"10891100228779",경기도 성남시 분당구 판교원로311번길 16-11 (판교동),경기도 성남시 분당구 판교동 648-8번지,단독주택,단독주택,224.9,228.15,373,373,220,220,120
"201605",5387,다가구,경기도 성남시 분당구 판교동,"6**",운중로267번길,262.0000,443.0000,195000.0000,"10891100229044",경기도 성남시 분당구 판교공원로5길 28 (판교동),경기도 성남시 분당구 판교동 618-4번지,단독주택,"단독주택(다가구주택),제2종근린생활시설",280.8,458.04,373,373,220,220,121
"201605",5387,다가구,경기도 성남시 분당구 판교동,"6**",운중로267번길,262.0000,443.0000,195000.0000,"10891100229058",경기도 성남시 분당구 서판교로6번길 22 (판교동),경기도 성남시 분당구 판교동 643-3번지,단독주택,단독주택,211.4,201.0,373,373,220,220,122
"201605",5387,다가구,경기도 성남시 분당구 판교동,"6**",운중로267번길,262.0000,443.0000,195000.0000,"10891100229117",경기도 성남시 분당구 판교원로286번길 9 (판교동),경기도 성남시 분당구 판교동 658-10번지,단독주택,단독주택,240.0,265.09,373,373,220,220,123
"201605",5387,다가구,경기도 성남시 분당구 판교동,"6**",운중로267번길,262.0000,443.0000,195000.0000,"10891100229176",경기도 성남시 분당구 판교공원로2길 56 (판교동),경기도 성남시 분당구 판교동 601-6번지,단독주택,"단독주택(다가구주택),제2종근린생활시설",261.7,444.82,373,373,220,220,124
"201605",5387,다가구,경기도 성남시 분당구 판교동,"6**",운중로267번길,262.0000,443.0000,195000.0000,"10891100229259",경기도 성남시 분당구 판교공원로1길 30 (판교동),경기도 성남시 분당구 판교동 606-1번지,단독주택,"단독주택(다가구주택),제1종근린생활시설",259.6,426.03,373,373,220,220,125
"201605",5387,다가구,경기도 성남시 분당구 판교동,"6**",운중로267번길,262.0000,443.0000,195000.0000,"10891100229678",경기도 성남시 분당구 판교공원로2길 60 (판교동),경기도 성남시 분당구 판교동 601-4번지,단독주택,"단독주택(다가구주택),제2종근린생활시설",286.5,461.09,373,373,220,220,126
"201605",5387,다가구,경기도 성남시 분당구 판교동,"6**",운중로267번길,262.0000,443.0000,195000.0000,"10891100229679",경기도 성남시 분당구 판교원로299번길 4-4 (판교동),경기도 성남시 분당구 판교동 645-2번지,단독주택,단독주택(다가구주택),243.0,348.91,373,373,220,220,127
"201605",5387,다가구,경기도 성남시 분당구 판교동,"6**",운중로267번길,262.0000,443.0000,195000.0000,"10891100229876",경기도 성남시 분당구 판교원로286번길 11 (판교동),경기도 성남시 분당구 판교동 658-9번지,단독주택,단독주택,239.9,255.29,373,373,220,220,128
"201605",5387,다가구,경기도 성남시 분당구 판교동,"6**",운중로267번길,262.0000,443.0000,195000.0000,"10891100230593",경기도 성남시 분당구 판교공원로1길 50 (판교동),경기도 성남시 분당구 판교동 605-8번지,단독주택,"단독주택(다가구주택),제1종근린생활시설",264.3,436.89,373,373,220,220,129
"201605",5387,다가구,경기도 성남시 분당구 판교동,"6**",운중로267번길,262.0000,443.0000,195000.0000,"10891100230639",경기도 성남시 분당구 판교공원로5길 15 (판교동),경기도 성남시 분당구 판교동 619-9번지,단독주택,"단독주택(다가구주택),제2종근린생활시설",293.2,426.75,373,373,220,220,130
"201605",5387,다가구,경기도 성남시 분당구 판교동,"6**",운중로267번길,262.0000,443.0000,195000.0000,"10891100230677",경기도 성남시 분당구 판교원로311번길 16-7 (판교동),경기도 성남시 분당구 판교동 648-10번지,단독주택,단독주택(다가구주택2가구),224.6,201.86,373,373,220,220,131
"201605",5387,다가구,경기도 성남시 분당구 판교동,"6**",운중로267번길,262.0000,443.0000,195000.0000,"10891100230736",경기도 성남시 분당구 서판교로6번길 34 (판교동),경기도 성남시 분당구 판교동 648-5번지,단독주택,단독주택,224.8,226.24,373,373,220,220,132
"201605",5387,다가구,경기도 성남시 분당구 판교동,"6**",운중로267번길,262.0000,443.0000,195000.0000,"10891100230856",경기도 성남시 분당구 판교공원로5길 25-1 (판교동),경기도 성남시 분당구 판교동 619-5번지,단독주택,"단독주택(다가구주택),제2종근린생활시설",288.3,400.37,373,373,220,220,133
"201605",5387,다가구,경기도 성남시 분당구 판교동,"6**",운중로267번길,262.0000,443.0000,195000.0000,"10891100230979",경기도 성남시 분당구 판교공원로1길 40 (판교동),경기도 성남시 분당구 판교동 605-4번지,단독주택,"단독주택(다가구주택),제2종근린생활시설",287.2,492.49,373,373,220,220,134
"201605",5387,다가구,경기도 성남시 분당구 판교동,"6**",운중로267번길,262.0000,443.0000,195000.0000,"10891100231001",경기도 성남시 분당구 판교원로287번길 4-7 (판교동),경기도 성남시 분당구 판교동 640-7번지,단독주택,단독주택,231.0,297.59,373,373,220,220,135
"201605",5387,다가구,경기도 성남시 분당구 판교동,"6**",운중로267번길,262.0000,443.0000,195000.0000,"10891100231256",경기도 성남시 분당구 판교원로295번길 6 (판교동),경기도 성남시 분당구 판교동 642-8번지,단독주택,단독주택,234.2,208.64,373,373,220,220,136
"201605",5387,다가구,경기도 성남시 분당구 판교동,"6**",운중로267번길,262.0000,443.0000,195000.0000,"10891100231538",경기도 성남시 분당구 판교원로286번길 13 (판교동),경기도 성남시 분당구 판교동 658-8번지,단독주택,단독주택,239.9,276.43,373,373,220,220,137
"201605",5387,다가구,경기도 성남시 분당구 판교동,"6**",운중로267번길,262.0000,443.0000,195000.0000,"10891100232061",경기도 성남시 분당구 판교원로286번길 17 (판교동),경기도 성남시 분당구 판교동 656-7번지,단독주택,단독주택,231.0,257.452,373,373,220,220,138
"201605",5387,다가구,경기도 성남시 분당구 판교동,"6**",운중로267번길,262.0000,443.0000,195000.0000,"10891100232396",경기도 성남시 분당구 판교원로299번길 3 (판교동),경기도 성남시 분당구 판교동 642-4번지,단독주택,단독주택,230.9,198.78,373,373,220,220,139
"201605",5387,다가구,경기도 성남시 분당구 판교동,"6**",운중로267번길,262.0000,443.0000,195000.0000,"10891100232501",경기도 성남시 분당구 판교원로287번길 4-3 (판교동),경기도 성남시 분당구 판교동 640-9번지,단독주택,단독주택,232.3,218.05,373,373,220,220,140
"201605",5387,다가구,경기도 성남시 분당구 판교동,"6**",운중로267번길,262.0000,443.0000,195000.0000,"10891100232517",경기도 성남시 분당구 판교공원로1길 26-1 (판교동),경기도 성남시 분당구 판교동 606번지,단독주택,"단독주택,제1,2종 근린생활시설",259.7,435.25,373,373,220,220,141
"201605",5387,다가구,경기도 성남시 분당구 판교동,"6**",운중로267번길,262.0000,443.0000,195000.0000,"10891100232657",경기도 성남시 분당구 판교원로 295 (판교동),경기도 성남시 분당구 판교동 641-5번지,단독주택,단독주택(1가구),259.3,233.3,373,373,220,220,142
"201605",5387,다가구,경기도 성남시 분당구 판교동,"6**",운중로267번길,262.0000,443.0000,195000.0000,"10891100232658",경기도 성남시 분당구 판교공원로3길 24-1 (판교동),경기도 성남시 분당구 판교동 617번지,단독주택,단독주택(다가구주택3가구),320.0,475.18,373,373,220,220,143
"201605",5387,다가구,경기도 성남시 분당구 판교동,"6**",운중로267번길,262.0000,443.0000,195000.0000,"10891100232759",경기도 성남시 분당구 판교공원로1길 8 (판교동),경기도 성남시 분당구 판교동 610번지,단독주택,단독주택(다가구주택3가구),261.0,357.63,373,373,220,220,144
"201605",5387,다가구,경기도 성남시 분당구 판교동,"6**",운중로267번길,262.0000,443.0000,195000.0000,"10891100232918",경기도 성남시 분당구 판교공원로1길 22-1 (판교동),경기도 성남시 분당구 판교동 607번지,단독주택,단독주택(다가구주택 3가구),264.7,453.17,373,373,220,220,145
"201605",5387,다가구,경기도 성남시 분당구 판교동,"6**",운중로267번길,262.0000,443.0000,195000.0000,"10891100233076",경기도 성남시 분당구 판교공원로2길 54-1 (판교동),경기도 성남시 분당구 판교동 601-7번지,단독주택,"다가구주택(3가구),제1종근린생활시설",261.8,409.33,373,373,220,220,146
"201605",5387,다가구,경기도 성남시 분당구 판교동,"6**",운중로267번길,262.0000,443.0000,195000.0000,"10891100233138",경기도 성남시 분당구 판교원로311번길 15 (판교동),경기도 성남시 분당구 판교동 643-4번지,단독주택,단독주택(1가구),211.5,189.12,373,373,220,220,147
"201605",5387,다가구,경기도 성남시 분당구 판교동,"6**",운중로267번길,262.0000,443.0000,195000.0000,"10891100233180",경기도 성남시 분당구 판교원로286번길 29 (판교동),경기도 성남시 분당구 판교동 656-1번지,단독주택,단독주택(1가구),230.8,339.32,373,373,220,220,148
"201605",5387,다가구,경기도 성남시 분당구 판교동,"6**",운중로267번길,262.0000,443.0000,195000.0000,"10891100233345",경기도 성남시 분당구 판교원로287번길 4-6 (판교동),경기도 성남시 분당구 판교동 641-2번지,단독주택,단독주택(다가구주택 2가구),232.2,343.0,373,373,220,220,149
"201605",5387,다가구,경기도 성남시 분당구 판교동,"6**",운중로267번길,262.0000,443.0000,195000.0000,"10891100233699",경기도 성남시 분당구 판교원로286번길 3 (판교동),경기도 성남시 분당구 판교동 658번지,단독주택,단독주택(1가구),236.9,343.83,373,373,220,220,150
"201605",5387,다가구,경기도 성남시 분당구 판교동,"6**",운중로267번길,262.0000,443.0000,195000.0000,"10891100233745",경기도 성남시 분당구 판교공원로1길 26-4 (판교동),경기도 성남시 분당구 판교동 607-2번지,단독주택,제2종근린생활시설(일반음식점) 및 다가구(2가구),266.8,438.42,373,373,220,220,151
"201605",5387,다가구,경기도 성남시 분당구 판교동,"6**",운중로267번길,262.0000,443.0000,195000.0000,"10891100233773",경기도 성남시 분당구 판교공원로1길 47 (판교동),경기도 성남시 분당구 판교동 604-1번지,단독주택,다가구주택(3가구),264.3,443.26,373,373,220,220,152
"201605",5387,다가구,경기도 성남시 분당구 판교동,"6**",운중로267번길,262.0000,443.0000,195000.0000,"10891100233943",경기도 성남시 분당구 판교공원로1길 32 (판교동),경기도 성남시 분당구 판교동 605번지,단독주택,단독주택(3가구),264.2,435.27,373,373,220,220,153
"201605",5387,다가구,경기도 성남시 분당구 판교동,"6**",운중로267번길,262.0000,443.0000,195000.0000,"10891100235546",경기도 성남시 분당구 판교공원로1길 53 (판교동),경기도 성남시 분당구 판교동 603-3번지,단독주택,제2종근린생활시설 및 단독주택(3가구),264.5,428.13,373,373,220,220,154
